"","gene","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"1","LOC110039914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LOC110042871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9730,9816,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"235","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9730,9816,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"236","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",9932,9991,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"237","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10736,10809,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",87,123,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 87 123;Ontology_term=GO:0005515;ID=match$71846_87_123;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"238","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6301,6390,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"239","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6301,6390,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"240","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",6301,6390,".","-","2","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"241","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10736,10809,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",211,247,"0.061","+",".","date=25-09-2020;Target=XP_020625621.1 211 247;Ontology_term=GO:0005515;ID=match$71846_211_247;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"242","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10736,10809,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",321,357,"0.048","+",".","date=25-09-2020;Target=XP_020625621.1 321 357;Ontology_term=GO:0005515;ID=match$71846_321_357;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"243","LOC110063009","XP_020625621.1","NW_018150037.1","Gnomon","CDS",10736,10809,".","-","0","ID=cds-XP_020625621.1;Parent=rna-XM_020769962.1;Dbxref=GeneID:110063009,Genbank:XP_020625621.1;Name=XP_020625621.1;gbkey=CDS;gene=LOC110063009;product=protein SEC13 homolog;protein_id=XP_020625621.1","Pfam","protein_match",176,203,"0.28","+",".","date=25-09-2020;Target=XP_020625621.1 176 203;Ontology_term=GO:0005515;ID=match$71846_176_203;signature_desc=WD domain, G-beta repeat;Name=PF00400;status=T;Dbxref=InterPro:IPR001680"
"244","LOC110063719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","LOC110065550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29348,29736,".","+","0","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",160,217,"1.6E-8","+",".","date=25-09-2020;Target=XP_020629934.1 160 217;Ontology_term=GO:0005515;ID=match$196322_160_217;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"247","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29348,29736,".","+","0","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",21,77,"3.7E-7","+",".","date=25-09-2020;Target=XP_020629934.1 21 77;Ontology_term=GO:0005515;ID=match$196322_21_77;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"248","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29889,30475,".","+","2","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",160,217,"1.6E-8","+",".","date=25-09-2020;Target=XP_020629934.1 160 217;Ontology_term=GO:0005515;ID=match$196322_160_217;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"249","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29889,30475,".","+","2","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",21,77,"3.7E-7","+",".","date=25-09-2020;Target=XP_020629934.1 21 77;Ontology_term=GO:0005515;ID=match$196322_21_77;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"250","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29821,29825,".","+","1","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",160,217,"1.6E-8","+",".","date=25-09-2020;Target=XP_020629934.1 160 217;Ontology_term=GO:0005515;ID=match$196322_160_217;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"251","LOC110067001","XP_020629934.1","NW_018148680.1","Gnomon","CDS",29821,29825,".","+","1","ID=cds-XP_020629934.1;Parent=rna-XM_020774275.1;Dbxref=GeneID:110067001,Genbank:XP_020629934.1;Name=XP_020629934.1;gbkey=CDS;gene=LOC110067001;product=leucine-rich repeat protein SHOC-2-like;protein_id=XP_020629934.1","Pfam","protein_match",21,77,"3.7E-7","+",".","date=25-09-2020;Target=XP_020629934.1 21 77;Ontology_term=GO:0005515;ID=match$196322_21_77;signature_desc=Leucine rich repeat;Name=PF13855;status=T;Dbxref=InterPro:IPR001611"
"252","LOC110068978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
