"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"1424","Pocillopora_acuta_HIv1_PredGene_g28160.t1","GO:0001764",0.0322381715988433,0.988853387079404,7,326,"neuron migration","BP",1209,98,22,335,144,50,49,49,48,313,344,173,71,109.44423702657,1.56450050448362,0.303357542368126,5.1572823680945,2.50559809115547e-07,0.000145701095797773,"CvsHigh"
"1425","Pocillopora_acuta_HIv1_PredGene_g28160.t1","GO:0003084",0.0421501499828829,0.99581737830657,2,30,"positive regulation of systemic arterial blood pressure","BP",1209,98,22,335,144,50,49,49,48,313,344,173,71,109.44423702657,1.56450050448362,0.303357542368126,5.1572823680945,2.50559809115547e-07,0.000145701095797773,"CvsHigh"
"1426","Pocillopora_acuta_HIv1_PredGene_g28596.t1","GO:1900246",0.0208144772910165,0.998579233577484,2,33,"positive regulation of RIG-I signaling pathway","BP",2178,67,75,0,29,53,67,42,67,44,53,90,56,65.2784479923656,-2.47607057076189,0.615109423502944,-4.02541478987769,5.6874973032378e-05,0.0111479686724547,"CvsHigh"
"1427","Pocillopora_acuta_HIv1_PredGene_g28596.t1","GO:1900246",0.0208144772910165,0.998579233577484,2,33,"positive regulation of RIG-I signaling pathway","BP",2178,67,75,0,29,53,67,42,67,44,53,90,56,65.2784479923656,-2.41102181133127,0.615267484202067,-3.91865631329127,8.90439750763551e-05,0.0294986385601542,"CvsMid"
"1428","Pocillopora_acuta_HIv1_PredGene_g28596.t1","GO:1900245",0.0136801024679887,0.999259212214266,2,27,"positive regulation of MDA-5 signaling pathway","BP",2178,67,75,0,29,53,67,42,67,44,53,90,56,65.2784479923656,-2.47607057076189,0.615109423502944,-4.02541478987769,5.6874973032378e-05,0.0111479686724547,"CvsHigh"
"1429","Pocillopora_acuta_HIv1_PredGene_g28596.t1","GO:1900245",0.0136801024679887,0.999259212214266,2,27,"positive regulation of MDA-5 signaling pathway","BP",2178,67,75,0,29,53,67,42,67,44,53,90,56,65.2784479923656,-2.41102181133127,0.615267484202067,-3.91865631329127,8.90439750763551e-05,0.0294986385601542,"CvsMid"
"1432","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0038083",0.000257828514261959,0.999985983152638,4,36,"peptidyl-tyrosine autophosphorylation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1433","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0060444",0.000126149951408219,0.999994404365066,4,30,"branching involved in mammary gland duct morphogenesis","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1434","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0010763",3.83078358459964e-05,0.999996953055467,6,71,"positive regulation of fibroblast migration","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1435","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0034103",1.44581514389834e-05,0.999999666484389,4,16,"regulation of tissue remodeling","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1437","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0014909",2.51535444050308e-06,0.999999968107792,4,10,"smooth muscle cell migration","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1439","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0045669",0.000965590383002573,0.999828446081098,7,142,"positive regulation of osteoblast differentiation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1440","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0010715",0.000150786457450313,0.999993066426674,4,27,"regulation of extracellular matrix disassembly","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1441","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0048680",0.000957981725101895,0.999960510666059,3,19,"positive regulation of axon regeneration","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1442","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:1990138",0.000907821576603974,0.999929523649651,4,50,"neuron projection extension","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1443","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0051091",0.0127813432959614,0.996776105870481,6,181,"positive regulation of DNA-binding transcription factor activity","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1444","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0043588",0.0106514626816518,0.998325451188554,4,85,"skin development","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1445","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0038063",0.000136374775178866,0.999993826152617,4,30,"collagen-activated tyrosine kinase receptor signaling pathway","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1447","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0044319",3.34561551355441e-05,0.999998233328484,5,37,"wound healing, spreading of cells","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1448","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0090091",0.000162867174906491,0.999992300996863,4,29,"positive regulation of extracellular matrix disassembly","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1450","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0035988",0.000980804882012351,0.999922335482012,4,49,"chondrocyte proliferation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1451","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0003416",0.000596884925278045,0.999958781596577,4,46,"endochondral bone growth","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1452","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0018108",0.00680741518544651,0.997893454485635,9,383,"peptidyl-tyrosine phosphorylation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1453","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0001952",2.80737211418797e-05,0.999999205607228,4,19,"regulation of cell-matrix adhesion","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1454","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0007565",0.00167844387213663,0.999723768477568,6,113,"female pregnancy","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1455","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0031214",3.20040412509475e-05,0.999999055193436,4,20,"biomineral tissue development","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1456","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0001558",0.00623352827667099,0.998890022882917,5,115,"regulation of cell growth","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1457","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0060749",5.31585473507209e-06,0.999999912287742,4,12,"mammary gland alveolus development","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1458","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0007566",0.00592887332461384,0.999216706560414,4,70,"embryo implantation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1459","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0061302",3.7298895125723e-07,0.999999997717107,4,7,"smooth muscle cell-matrix adhesion","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1460","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0001503",0.0021581027612895,0.999495751784279,8,224,"ossification","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1461","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0007595",0.00573473109235968,0.999247454418836,4,76,"lactation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1462","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0031100",0.0016427876363374,0.99978706869992,5,87,"animal organ regeneration","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1463","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0043583",0.00181929898083964,0.999758220997154,5,92,"ear development","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1464","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0061564",0.0011631361952557,0.99990376854886,4,47,"axon development","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1465","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0048146",0.0159615867798635,0.997168311453351,4,93,"positive regulation of fibroblast proliferation","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1466","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0008045",0.0226791379840105,0.995511751174717,4,114,"motor neuron axon guidance","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1467","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0030199",0.014932311427517,0.99609388125688,6,219,"collagen fibril organization","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1468","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0033674",0.013624455734055,0.996506680092296,6,217,"positive regulation of kinase activity","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1469","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0030500",0.000165419440609687,0.999992148360721,4,29,"regulation of bone mineralization","BP",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1470","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0060749",5.31585473507209e-06,0.999999912287742,4,12,"mammary gland alveolus development","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1471","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0061564",0.0011631361952557,0.99990376854886,4,47,"axon development","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1473","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0060444",0.000126149951408219,0.999994404365066,4,30,"branching involved in mammary gland duct morphogenesis","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1474","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0034103",1.44581514389834e-05,0.999999666484389,4,16,"regulation of tissue remodeling","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1475","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0030500",0.000165419440609687,0.999992148360721,4,29,"regulation of bone mineralization","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1476","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0030199",0.014932311427517,0.99609388125688,6,219,"collagen fibril organization","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1477","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0003416",0.000596884925278045,0.999958781596577,4,46,"endochondral bone growth","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1478","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0007566",0.00592887332461384,0.999216706560414,4,70,"embryo implantation","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1480","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0044319",3.34561551355441e-05,0.999998233328484,5,37,"wound healing, spreading of cells","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1481","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0031100",0.0016427876363374,0.99978706869992,5,87,"animal organ regeneration","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1482","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0033674",0.013624455734055,0.996506680092296,6,217,"positive regulation of kinase activity","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1483","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0014909",2.51535444050308e-06,0.999999968107792,4,10,"smooth muscle cell migration","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1484","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0008045",0.0226791379840105,0.995511751174717,4,114,"motor neuron axon guidance","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1485","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:1990138",0.000907821576603974,0.999929523649651,4,50,"neuron projection extension","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1486","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0007595",0.00573473109235968,0.999247454418836,4,76,"lactation","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1488","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0045669",0.000965590383002573,0.999828446081098,7,142,"positive regulation of osteoblast differentiation","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1489","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0018108",0.00680741518544651,0.997893454485635,9,383,"peptidyl-tyrosine phosphorylation","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1490","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0051091",0.0127813432959614,0.996776105870481,6,181,"positive regulation of DNA-binding transcription factor activity","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1491","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0035988",0.000980804882012351,0.999922335482012,4,49,"chondrocyte proliferation","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1492","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0001558",0.00623352827667099,0.998890022882917,5,115,"regulation of cell growth","BP",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
