"","gene_id","19_T33_Ac_WK","24_T12_Ac_FM","25_ctl1_Ac_GF_1","27_ctl2_Ac_YG_1","31_T22_Ac_UV","35_T43_Ac_MT","37_T13_Ac_ML","38_T23_Ac_IN","41_ctl3_Ac_RN_1","45_T41_Ac_SC_1","47_T31_Ac_JB","52_T11_Ac_II","53_T21_Ac_NH","54_T42_Ac_JQ","57_T32_Ac_NM","scaffold","start","stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3697","Acerv_evm.TU.Segkk270_pilon.7",60,0,126,105,37,63,51,48,142,185,36,36,19,74,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698","Acerv_evm.TU.Segkk2701_pilon.2",108,0,110,135,100,164,77,176,161,166,74,37,101,186,29,"Segkk2701_pilon",4287,4855,568,NA,NA,NA,NA,NA,NA,NA
"3699","Acerv_evm.TU.Segkk2702_pilon.1",19,0,38,32,11,25,10,18,30,49,14,9,9,19,7,"Segkk2702_pilon",214,2956,2742,NA,NA,NA,NA,NA,NA,NA
"3700","Acerv_evm.TU.Segkk2704_pilon.1",31,0,38,41,22,38,16,21,32,35,0,8,16,26,10,"Segkk2704_pilon",2136,11505,9369,NA,NA,NA,NA,NA,NA,NA
"3701","Acerv_evm.TU.Segkk2706_pilon.1",17,0,21,15,16,33,10,9,10,24,7,6,7,29,4,"Segkk2706_pilon",397,5354,4957,NA,NA,NA,NA,NA,NA,NA
"3702","Acerv_evm.TU.Segkk2709_pilon.1",163,0,298,228,81,155,92,93,191,271,52,40,48,135,44,"Segkk2709_pilon",1733,22299,20566,NA,NA,NA,NA,NA,NA,NA
"3703","Acerv_evm.TU.Segkk271_pilon.1",196,0,128,180,44,225,69,95,237,363,36,37,71,145,15,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3704","Acerv_evm.TU.Segkk271_pilon.3",139,0,62,100,38,156,48,57,92,186,0,28,79,126,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3705","Acerv_evm.TU.Segkk271_pilon.7",70,0,58,149,40,124,27,26,77,103,28,10,39,53,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706","Acerv_evm.TU.Segkk2710_pilon.1",460,0,795,560,282,586,239,191,404,713,169,187,243,624,139,"Segkk2710_pilon",2364,9245,6881,NA,NA,NA,NA,NA,NA,NA
"3707","Acerv_evm.TU.Segkk2712_pilon.1",86,0,186,168,67,121,57,98,170,187,50,42,48,101,28,"Segkk2712_pilon",384,4052,3668,NA,NA,NA,NA,NA,NA,NA
"3708","Acerv_evm.TU.Segkk2713_pilon.7",173,0,343,219,129,226,96,110,195,335,83,76,93,228,52,"Segkk2713_pilon",72064,73756,1692,NA,NA,NA,NA,NA,NA,NA
"3709","Acerv_evm.TU.Segkk2714_pilon.1",8,0,23,20,8,16,12,39,92,95,25,10,4,16,6,"Segkk2714_pilon",732,3460,2728,NA,NA,NA,NA,NA,NA,NA
"3710","Acerv_evm.TU.Segkk2715_pilon.1",410,0,681,742,262,405,216,419,975,1103,235,327,212,482,210,"Segkk2715_pilon",8204,19487,11283,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3711","Acerv_evm.TU.Segkk2715_pilon.21",160,0,330,300,100,200,128,197,365,394,135,143,77,201,86,"Segkk2715_pilon",228768,235302,6534,NA,NA,NA,NA,NA,NA,NA
"3712","Acerv_evm.TU.Segkk2716_pilon.1",215,20,631,295,215,502,103,99,263,350,62,119,122,330,69,"Segkk2716_pilon",863,29447,28584,NA,NA,NA,NA,NA,NA,NA
"3713","Acerv_evm.TU.Segkk2716_pilon.10",217,0,419,357,161,244,127,144,353,513,139,214,101,300,105,"Segkk2716_pilon",170980,184859,13879,NA,NA,NA,NA,NA,NA,NA
"3714","Acerv_evm.TU.Segkk2716_pilon.12",18,0,15,24,16,44,19,80,25,106,23,42,16,62,18,"Segkk2716_pilon",203329,203637,308,NA,NA,NA,NA,NA,NA,NA
"3715","Acerv_evm.TU.Segkk2716_pilon.14",619,0,1110,1042,401,747,343,401,655,1075,271,325,334,702,175,"Segkk2716_pilon",215156,242879,27723,NA,NA,NA,NA,NA,NA,NA
"3716","Acerv_evm.TU.Segkk2716_pilon.15",584,22,1050,974,421,667,369,516,999,1251,323,264,350,797,209,"Segkk2716_pilon",245348,252897,7549,NA,NA,NA,NA,NA,NA,NA
"3717","Acerv_evm.TU.Segkk2716_pilon.17",32,0,43,72,24,52,21,44,93,108,32,14,19,24,13,"Segkk2716_pilon",272968,278081,5113,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3718","Acerv_evm.TU.Segkk2716_pilon.18",71,0,151,116,51,85,52,90,205,215,51,43,32,86,42,"Segkk2716_pilon",280548,283008,2460,NA,NA,NA,NA,NA,NA,NA
"3719","Acerv_evm.TU.Segkk2716_pilon.2",195,0,366,282,97,170,103,79,261,373,67,79,92,219,73,"Segkk2716_pilon",30248,40307,10059,NA,NA,NA,NA,NA,NA,NA
"3720","Acerv_evm.TU.Segkk2716_pilon.4",1455,0,3363,3310,1359,2143,1137,1647,3313,4186,1086,752,950,2129,684,"Segkk2716_pilon",55847,65573,9726,NA,NA,NA,NA,NA,NA,NA
"3721","Acerv_evm.TU.Segkk2716_pilon.5",930,0,1465,1798,583,1444,551,350,258,293,114,597,601,1144,270,"Segkk2716_pilon",70418,96700,26282,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3722","Acerv_evm.TU.Segkk2716_pilon.6",682,0,1308,1187,478,809,424,211,181,221,39,501,345,823,244,"Segkk2716_pilon",105675,121808,16133,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3723","Acerv_evm.TU.Segkk2716_pilon.7",655,1,1339,1132,418,793,346,249,476,663,151,361,301,686,185,"Segkk2716_pilon",127636,142119,14483,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3724","Acerv_evm.TU.Segkk2719_pilon.1",21,0,33,35,7,20,9,9,51,31,7,7,9,16,0,"Segkk2719_pilon",4223,5882,1659,NA,NA,NA,NA,NA,NA,NA
"3725","Acerv_evm.TU.Segkk2720_pilon.3",100,0,302,262,98,164,125,170,334,384,127,118,50,222,96,"Segkk2720_pilon",18833,25751,6918,NA,NA,NA,NA,NA,NA,NA
"3726","Acerv_evm.TU.Segkk2722_pilon.1",82,0,190,151,49,93,49,56,145,189,46,51,33,87,29,"Segkk2722_pilon",111,14876,14765,NA,NA,NA,NA,NA,NA,NA
"3727","Acerv_evm.TU.Segkk2722_pilon.10",68,0,136,165,53,81,48,68,172,249,62,41,35,101,42,"Segkk2722_pilon",83358,93760,10402,NA,NA,NA,NA,NA,NA,NA
"3728","Acerv_evm.TU.Segkk2722_pilon.13",274,0,527,554,178,307,197,195,659,811,199,233,111,317,140,"Segkk2722_pilon",120902,131318,10416,NA,NA,NA,NA,NA,NA,NA
"3729","Acerv_evm.TU.Segkk2722_pilon.14",373,0,564,411,181,331,183,215,431,452,114,165,107,325,113,"Segkk2722_pilon",135738,149499,13761,NA,NA,NA,NA,NA,NA,NA
"3730","Acerv_evm.TU.Segkk2722_pilon.19",123,0,166,239,79,140,58,182,339,425,96,83,46,139,51,"Segkk2722_pilon",172094,188062,15968,NA,NA,NA,NA,NA,NA,NA
"3731","Acerv_evm.TU.Segkk2722_pilon.2",42,0,106,99,23,53,40,40,93,135,30,29,18,56,13,"Segkk2722_pilon",15209,15789,580,NA,NA,NA,NA,NA,NA,NA
"3732","Acerv_evm.TU.Segkk2722_pilon.22",398,0,860,766,288,497,313,362,669,915,226,351,185,523,173,"Segkk2722_pilon",216029,224595,8566,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3733","Acerv_evm.TU.Segkk2722_pilon.28",166,0,219,256,67,117,89,74,182,344,49,142,79,121,64,"Segkk2722_pilon",259207,270251,11044,NA,NA,NA,NA,NA,NA,NA
"3734","Acerv_evm.TU.Segkk2722_pilon.36",46,0,85,103,35,59,38,0,97,133,33,37,25,45,36,"Segkk2722_pilon",317495,321684,4189,NA,NA,NA,NA,NA,NA,NA
"3735","Acerv_evm.TU.Segkk2722_pilon.41",19,1,23,27,10,17,9,10,20,29,11,11,9,18,8,"Segkk2722_pilon",365361,366938,1577,NA,NA,NA,NA,NA,NA,NA
"3736","Acerv_evm.TU.Segkk2722_pilon.5",92,0,149,120,48,80,52,33,74,141,20,50,42,79,27,"Segkk2722_pilon",33906,48793,14887,NA,NA,NA,NA,NA,NA,NA
"3737","Acerv_evm.TU.Segkk2723_pilon.1",3187,0,9204,8211,2547,4033,2975,3005,6790,8037,2268,2678,1840,3928,1835,"Segkk2723_pilon",421,12214,11793,NA,NA,NA,NA,NA,NA,NA
"3738","Acerv_evm.TU.Segkk2723_pilon.10",217,0,424,374,167,285,160,175,383,605,139,121,116,306,106,"Segkk2723_pilon",88525,91060,2535,NA,NA,NA,NA,NA,NA,NA
"3739","Acerv_evm.TU.Segkk2723_pilon.12",285,0,633,618,200,310,237,189,488,607,161,338,151,412,154,"Segkk2723_pilon",94875,111004,16129,NA,NA,NA,NA,NA,NA,NA
"3740","Acerv_evm.TU.Segkk2723_pilon.14",51,2,91,27,22,27,28,11,19,37,8,41,12,37,7,"Segkk2723_pilon",128664,129740,1076,NA,NA,NA,NA,NA,NA,NA
"3741","Acerv_evm.TU.Segkk2723_pilon.19",780,0,2348,1559,645,1074,614,883,1529,1793,429,642,390,1144,356,"Segkk2723_pilon",168993,189575,20582,NA,NA,NA,NA,NA,NA,NA
"3742","Acerv_evm.TU.Segkk2723_pilon.2",106,0,245,159,80,133,83,134,305,349,132,130,68,151,56,"Segkk2723_pilon",15892,26585,10693,NA,NA,NA,NA,NA,NA,NA
"3743","Acerv_evm.TU.Segkk2723_pilon.20",150,0,356,185,119,210,101,91,194,257,46,51,68,142,37,"Segkk2723_pilon",198532,218940,20408,NA,NA,NA,NA,NA,NA,NA
"3744","Acerv_evm.TU.Segkk2723_pilon.22",215,0,441,383,180,337,127,132,184,344,76,87,169,285,57,"Segkk2723_pilon",229597,243409,13812,NA,NA,NA,NA,NA,NA,NA
"3745","Acerv_evm.TU.Segkk2723_pilon.23",33,0,157,36,40,56,26,10,26,12,0,39,8,53,14,"Segkk2723_pilon",248326,260781,12455,NA,NA,NA,NA,NA,NA,NA
"3746","Acerv_evm.TU.Segkk2723_pilon.3",397,0,927,722,322,503,250,246,653,1028,214,296,202,657,166,"Segkk2723_pilon",28888,44734,15846,NA,NA,NA,NA,NA,NA,NA
"3747","Acerv_evm.TU.Segkk2723_pilon.5",9,0,23,18,7,13,10,9,22,20,7,13,4,10,9,"Segkk2723_pilon",60848,64084,3236,NA,NA,NA,NA,NA,NA,NA
"3748","Acerv_evm.TU.Segkk2723_pilon.7",272,28,596,557,220,331,233,293,578,860,196,235,150,367,153,"Segkk2723_pilon",65795,74122,8327,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3749","Acerv_evm.TU.Segkk2723_pilon.8",29,2,49,57,24,38,19,21,42,33,10,16,21,48,9,"Segkk2723_pilon",82358,85788,3430,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3750","Acerv_evm.TU.Segkk2725_pilon.3",17,0,26,12,13,24,18,17,19,21,10,16,7,21,9,"Segkk2725_pilon",19219,21016,1797,NA,NA,NA,NA,NA,NA,NA
"3751","Acerv_evm.TU.Segkk2725_pilon.5",335,0,636,273,137,321,90,69,241,290,73,90,107,307,80,"Segkk2725_pilon",25662,34908,9246,NA,NA,NA,NA,NA,NA,NA
"3752","Acerv_evm.TU.Segkk2725_pilon.6",16,0,31,26,10,14,17,19,12,26,9,25,7,19,9,"Segkk2725_pilon",41904,44116,2212,NA,NA,NA,NA,NA,NA,NA
"3753","Acerv_evm.TU.Segkk2725_pilon.8",37,1,14,35,26,52,23,42,11,19,26,37,28,62,9,"Segkk2725_pilon",84647,87955,3308,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3754","Acerv_evm.TU.Segkk273_pilon.3",160,0,377,268,67,149,95,278,693,1168,140,104,46,241,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755","Acerv_evm.TU.Segkk273_pilon.5",208,0,1425,693,234,534,247,762,1606,3205,287,240,178,810,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756","Acerv_evm.TU.Segkk273_pilon.6",58,0,233,99,34,79,24,80,177,509,31,18,26,95,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757","Acerv_evm.TU.Segkk2731_pilon.1",190,0,610,435,223,347,131,351,822,1182,274,122,108,300,56,"Segkk2731_pilon",549,6644,6095,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3758","Acerv_evm.TU.Segkk2732_pilon.1",179,0,292,201,106,207,66,101,190,282,56,36,84,151,36,"Segkk2732_pilon",37,3356,3319,NA,NA,NA,NA,NA,NA,NA
"3759","Acerv_evm.TU.Segkk2732_pilon.2",50,0,87,115,46,94,38,139,183,262,89,23,28,92,19,"Segkk2732_pilon",5613,17602,11989,NA,NA,NA,NA,NA,NA,NA
"3760","Acerv_evm.TU.Segkk2733_pilon.12",117,0,143,136,63,116,77,212,455,550,151,113,45,116,50,"Segkk2733_pilon",161561,165411,3850,NA,NA,NA,NA,NA,NA,NA
"3761","Acerv_evm.TU.Segkk2733_pilon.9",347,0,755,889,218,417,278,461,891,1173,266,461,143,412,175,"Segkk2733_pilon",85249,98160,12911,NA,NA,NA,NA,NA,NA,NA
"3762","Acerv_evm.TU.Segkk2735_pilon.1",99,0,158,141,69,78,43,42,71,125,32,60,32,99,22,"Segkk2735_pilon",314,14899,14585,NA,NA,NA,NA,NA,NA,NA
"3763","Acerv_evm.TU.Segkk2737_pilon.19",480,0,803,727,300,479,311,307,747,817,245,332,213,476,188,"Segkk2737_pilon",180343,205978,25635,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3764","Acerv_evm.TU.Segkk2737_pilon.2",221,0,368,206,96,240,84,84,223,394,59,74,104,210,51,"Segkk2737_pilon",15494,28307,12813,NA,NA,NA,NA,NA,NA,NA
"3765","Acerv_evm.TU.Segkk2737_pilon.21",802,48,1860,1286,635,1094,540,565,1436,1926,496,336,438,1127,266,"Segkk2737_pilon",226601,241833,15232,NA,NA,NA,NA,NA,NA,NA
"3766","Acerv_evm.TU.Segkk2737_pilon.5",85,0,172,168,69,112,52,54,123,141,48,49,58,88,30,"Segkk2737_pilon",66784,84120,17336,NA,NA,NA,NA,NA,NA,NA
"3767","Acerv_evm.TU.Segkk2738_pilon.1",312,0,777,797,285,484,287,170,264,382,111,324,190,419,159,"Segkk2738_pilon",1183,5416,4233,NA,NA,NA,NA,NA,NA,NA
"3768","Acerv_evm.TU.Segkk2738_pilon.2",161,0,345,241,136,241,98,469,621,931,208,85,99,203,69,"Segkk2738_pilon",12617,25251,12634,NA,NA,NA,NA,NA,NA,NA
"3769","Acerv_evm.TU.Segkk2738_pilon.3",59,0,88,102,23,47,35,46,76,130,20,49,19,47,21,"Segkk2738_pilon",25979,26197,218,NA,NA,NA,NA,NA,NA,NA
"3770","Acerv_evm.TU.Segkk274_pilon.1",12,0,22,8,7,15,8,10,7,10,6,8,6,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771","Acerv_evm.TU.Segkk2740_pilon.1",27,0,49,32,17,26,18,15,37,44,9,9,14,28,7,"Segkk2740_pilon",1432,6477,5045,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3772","Acerv_evm.TU.Segkk2740_pilon.3",289,0,436,522,142,293,154,186,458,632,157,247,128,271,140,"Segkk2740_pilon",13640,18004,4364,NA,NA,NA,NA,NA,NA,NA
"3773","Acerv_evm.TU.Segkk2741_pilon.12",34,0,115,82,25,51,21,58,113,165,37,13,22,42,8,"Segkk2741_pilon",136704,147691,10987,NA,NA,NA,NA,NA,NA,NA
"3774","Acerv_evm.TU.Segkk2741_pilon.13",146,0,324,217,92,199,74,86,204,283,60,57,62,153,32,"Segkk2741_pilon",151838,167088,15250,"GO:0004190",0.0377620954367538,0.999379666947881,1,8,"aspartic-type endopeptidase activity","MF"
"3775","Acerv_evm.TU.Segkk2741_pilon.6",66,0,172,98,61,98,48,44,97,186,24,38,28,90,19,"Segkk2741_pilon",57366,73105,15739,NA,NA,NA,NA,NA,NA,NA
"3776","Acerv_evm.TU.Segkk2743_pilon.2",92,0,198,131,49,89,36,89,448,368,83,50,36,84,31,"Segkk2743_pilon",1157,8205,7048,NA,NA,NA,NA,NA,NA,NA
"3777","Acerv_evm.TU.Segkk2747_pilon.1",45,0,109,58,20,41,29,35,252,194,49,19,17,34,15,"Segkk2747_pilon",20995,24961,3966,NA,NA,NA,NA,NA,NA,NA
"3778","Acerv_evm.TU.Segkk2748_pilon.2",24,0,55,49,17,26,24,20,42,45,17,29,15,26,12,"Segkk2748_pilon",3009,4874,1865,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3779","Acerv_evm.TU.Segkk2748_pilon.4",1088,14,3182,1359,732,1476,874,801,3868,6235,667,603,459,2917,537,"Segkk2748_pilon",32169,63798,31629,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3780","Acerv_evm.TU.Segkk2749_pilon.1",201,0,408,464,145,284,137,228,485,520,140,150,95,245,79,"Segkk2749_pilon",748,23532,22784,NA,NA,NA,NA,NA,NA,NA
"3781","Acerv_evm.TU.Segkk2749_pilon.5",156,51,311,1051,93,632,52,202,160,506,19,31,48,162,48,"Segkk2749_pilon",57539,60575,3036,NA,NA,NA,NA,NA,NA,NA
"3782","Acerv_evm.TU.Segkk275_pilon.18",37,0,80,89,28,48,29,54,95,118,40,43,14,51,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783","Acerv_evm.TU.Segkk275_pilon.19",384,0,707,535,263,415,227,244,493,664,194,202,191,455,143,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3784","Acerv_evm.TU.Segkk2750_pilon.7",31,0,68,24,21,17,37,7,10,12,7,29,6,34,26,"Segkk2750_pilon",83026,83931,905,NA,NA,NA,NA,NA,NA,NA
"3785","Acerv_evm.TU.Segkk2750_pilon.9",31,0,65,24,24,20,34,9,28,19,12,35,8,36,30,"Segkk2750_pilon",95612,96582,970,NA,NA,NA,NA,NA,NA,NA
"3786","Acerv_evm.TU.Segkk2751_pilon.1",31,0,38,35,21,42,12,10,18,61,12,10,15,24,6,"Segkk2751_pilon",887,1931,1044,NA,NA,NA,NA,NA,NA,NA
"3787","Acerv_evm.TU.Segkk2751_pilon.10",26,13,52,45,10,20,16,19,66,54,17,25,12,18,13,"Segkk2751_pilon",104280,113063,8783,NA,NA,NA,NA,NA,NA,NA
"3788","Acerv_evm.TU.Segkk2751_pilon.3",146,0,219,293,87,170,115,134,283,348,94,140,71,195,81,"Segkk2751_pilon",5829,10993,5164,NA,NA,NA,NA,NA,NA,NA
"3789","Acerv_evm.TU.Segkk2751_pilon.4",158,0,332,307,123,196,117,134,313,471,111,79,76,199,58,"Segkk2751_pilon",23383,25029,1646,NA,NA,NA,NA,NA,NA,NA
"3790","Acerv_evm.TU.Segkk2751_pilon.7",208,0,346,332,138,255,95,158,253,451,85,75,84,213,52,"Segkk2751_pilon",39135,49029,9894,NA,NA,NA,NA,NA,NA,NA
"3791","Acerv_evm.TU.Segkk2751_pilon.9",307,0,580,486,221,368,230,212,443,601,152,193,177,362,114,"Segkk2751_pilon",56383,96340,39957,NA,NA,NA,NA,NA,NA,NA
"3792","Acerv_evm.TU.Segkk2754_pilon.10",48,0,133,120,33,51,34,41,66,110,25,34,22,61,17,"Segkk2754_pilon",91080,92882,1802,NA,NA,NA,NA,NA,NA,NA
"3793","Acerv_evm.TU.Segkk2754_pilon.12",48,0,104,109,29,46,37,41,120,124,31,54,20,44,21,"Segkk2754_pilon",111977,113897,1920,NA,NA,NA,NA,NA,NA,NA
"3794","Acerv_evm.TU.Segkk2754_pilon.14",356,0,655,638,185,337,225,246,653,820,206,202,128,375,137,"Segkk2754_pilon",116270,127520,11250,NA,NA,NA,NA,NA,NA,NA
"3795","Acerv_evm.TU.Segkk2754_pilon.16",72,4,118,125,42,72,57,46,188,222,37,71,33,71,42,"Segkk2754_pilon",184125,187277,3152,NA,NA,NA,NA,NA,NA,NA
"3796","Acerv_evm.TU.Segkk2754_pilon.18",280,0,680,654,214,347,198,230,520,584,144,234,138,373,125,"Segkk2754_pilon",195665,199906,4241,NA,NA,NA,NA,NA,NA,NA
"3797","Acerv_evm.TU.Segkk2754_pilon.2",263,0,630,472,219,331,206,269,724,809,151,172,167,393,151,"Segkk2754_pilon",16225,26002,9777,NA,NA,NA,NA,NA,NA,NA
"3798","Acerv_evm.TU.Segkk2754_pilon.21",45,8,95,64,33,57,34,28,39,85,27,19,25,47,18,"Segkk2754_pilon",208444,209781,1337,NA,NA,NA,NA,NA,NA,NA
"3799","Acerv_evm.TU.Segkk2754_pilon.23",152,0,268,310,94,153,116,141,355,437,108,130,53,164,68,"Segkk2754_pilon",233170,239014,5844,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3800","Acerv_evm.TU.Segkk2754_pilon.24",973,0,1741,1818,657,1102,584,732,1865,2427,540,460,423,1091,397,"Segkk2754_pilon",242047,250977,8930,NA,NA,NA,NA,NA,NA,NA
"3801","Acerv_evm.TU.Segkk2754_pilon.5",208,0,324,311,131,238,136,118,293,441,88,79,76,226,74,"Segkk2754_pilon",48212,49669,1457,NA,NA,NA,NA,NA,NA,NA
"3802","Acerv_evm.TU.Segkk2754_pilon.8",1896,0,3622,3397,1326,2615,1152,1038,1845,2628,702,1052,1111,2620,732,"Segkk2754_pilon",70342,85613,15271,NA,NA,NA,NA,NA,NA,NA
"3803","Acerv_evm.TU.Segkk2754_pilon.9",90,0,163,175,56,107,64,78,191,225,55,65,39,115,40,"Segkk2754_pilon",89216,89629,413,NA,NA,NA,NA,NA,NA,NA
"3804","Acerv_evm.TU.Segkk2758_pilon.1",48,0,73,53,26,51,27,15,39,60,15,68,43,57,17,"Segkk2758_pilon",828,4006,3178,NA,NA,NA,NA,NA,NA,NA
"3805","Acerv_evm.TU.Segkk2758_pilon.11",199,0,243,317,73,173,99,125,215,294,81,130,87,118,54,"Segkk2758_pilon",59899,66924,7025,NA,NA,NA,NA,NA,NA,NA
"3806","Acerv_evm.TU.Segkk2758_pilon.14",132,0,261,192,62,145,48,45,67,136,24,66,40,101,32,"Segkk2758_pilon",106530,110261,3731,NA,NA,NA,NA,NA,NA,NA
"3807","Acerv_evm.TU.Segkk2758_pilon.19",38,0,60,62,40,53,16,22,48,70,19,19,24,54,12,"Segkk2758_pilon",189698,193670,3972,NA,NA,NA,NA,NA,NA,NA
"3808","Acerv_evm.TU.Segkk2758_pilon.21",287,0,353,426,143,254,107,311,548,680,136,123,105,300,103,"Segkk2758_pilon",259994,268165,8171,NA,NA,NA,NA,NA,NA,NA
"3809","Acerv_evm.TU.Segkk2758_pilon.24",33,0,88,79,27,42,22,33,105,66,19,24,8,26,19,"Segkk2758_pilon",291219,293590,2371,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3810","Acerv_evm.TU.Segkk2758_pilon.25",22,0,57,35,17,26,15,12,15,16,4,16,14,24,10,"Segkk2758_pilon",296847,299055,2208,NA,NA,NA,NA,NA,NA,NA
"3811","Acerv_evm.TU.Segkk2758_pilon.30",92,0,190,162,63,106,48,82,166,233,50,58,54,124,27,"Segkk2758_pilon",362274,377503,15229,NA,NA,NA,NA,NA,NA,NA
"3812","Acerv_evm.TU.Segkk2758_pilon.31",1340,0,1207,3452,1440,3067,701,805,2341,2778,744,475,685,1232,364,"Segkk2758_pilon",401295,403584,2289,NA,NA,NA,NA,NA,NA,NA
"3813","Acerv_evm.TU.Segkk2758_pilon.32",1169,0,4151,2453,681,1071,1099,584,2533,1622,604,1644,308,1184,797,"Segkk2758_pilon",405296,406278,982,NA,NA,NA,NA,NA,NA,NA
"3814","Acerv_evm.TU.Segkk2758_pilon.36",22,0,35,22,8,13,6,15,36,47,8,0,9,24,6,"Segkk2758_pilon",431054,432699,1645,NA,NA,NA,NA,NA,NA,NA
"3815","Acerv_evm.TU.Segkk2758_pilon.38",1007,0,1634,2588,1031,1867,682,672,1618,2048,586,448,593,1356,385,"Segkk2758_pilon",447767,458848,11081,NA,NA,NA,NA,NA,NA,NA
"3816","Acerv_evm.TU.Segkk2758_pilon.39",1655,9,3898,3727,1288,2233,1349,1491,3408,4533,1105,1434,743,2306,794,"Segkk2758_pilon",464015,497675,33660,NA,NA,NA,NA,NA,NA,NA
"3817","Acerv_evm.TU.Segkk2758_pilon.40",56,0,77,138,124,134,30,118,68,68,31,27,54,64,0,"Segkk2758_pilon",509417,512860,3443,NA,NA,NA,NA,NA,NA,NA
"3818","Acerv_evm.TU.Segkk2758_pilon.43",94,0,85,214,157,160,57,196,231,165,92,82,79,102,45,"Segkk2758_pilon",517385,522542,5157,NA,NA,NA,NA,NA,NA,NA
"3819","Acerv_evm.TU.Segkk2758_pilon.46",529,0,1101,961,386,716,321,329,834,1141,262,336,338,628,165,"Segkk2758_pilon",540485,567247,26762,NA,NA,NA,NA,NA,NA,NA
"3820","Acerv_evm.TU.Segkk2759_pilon.1",58,0,137,77,48,64,37,26,46,61,21,32,22,66,13,"Segkk2759_pilon",307,5642,5335,NA,NA,NA,NA,NA,NA,NA
"3821","Acerv_evm.TU.Segkk2759_pilon.10",95,0,150,172,63,114,52,58,174,205,67,56,37,84,37,"Segkk2759_pilon",56798,60213,3415,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3822","Acerv_evm.TU.Segkk2759_pilon.13",56,0,103,118,30,63,56,52,175,181,67,49,21,67,28,"Segkk2759_pilon",74408,75745,1337,NA,NA,NA,NA,NA,NA,NA
"3823","Acerv_evm.TU.Segkk2759_pilon.14",3505,0,5398,7095,1845,3547,2224,2856,7318,9345,2296,3142,1275,3582,1822,"Segkk2759_pilon",81162,85555,4393,NA,NA,NA,NA,NA,NA,NA
"3824","Acerv_evm.TU.Segkk2759_pilon.17",23,0,35,40,10,24,15,14,31,57,10,28,9,16,10,"Segkk2759_pilon",91630,95170,3540,NA,NA,NA,NA,NA,NA,NA
"3825","Acerv_evm.TU.Segkk2759_pilon.19",153,10,277,270,100,172,94,136,335,449,93,109,65,208,75,"Segkk2759_pilon",112452,114429,1977,NA,NA,NA,NA,NA,NA,NA
"3826","Acerv_evm.TU.Segkk2759_pilon.23",311,0,690,564,232,418,204,256,577,747,124,148,162,384,123,"Segkk2759_pilon",133794,139745,5951,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"3827","Acerv_evm.TU.Segkk2759_pilon.25",492,13,942,832,321,709,296,355,737,1050,259,219,265,692,169,"Segkk2759_pilon",148030,155165,7135,NA,NA,NA,NA,NA,NA,NA
"3828","Acerv_evm.TU.Segkk2759_pilon.27",147,0,308,259,91,142,96,125,361,437,78,65,57,179,58,"Segkk2759_pilon",177606,180299,2693,NA,NA,NA,NA,NA,NA,NA
"3829","Acerv_evm.TU.Segkk2759_pilon.3",2384,0,4825,6310,1535,3064,2018,2916,7171,8985,2616,3594,1286,3025,1687,"Segkk2759_pilon",21269,22474,1205,NA,NA,NA,NA,NA,NA,NA
