,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,X19_T33_Ac_WK,X25_ctl1_Ac_GF_1,X27_ctl2_Ac_YG_1,X31_T22_Ac_UV,X35_T43_Ac_MT,X37_T13_Ac_ML,X38_T23_Ac_IN,X41_ctl3_Ac_RN_1,X47_T31_Ac_JB,X52_T11_Ac_II,X53_T21_Ac_NH,X54_T42_Ac_JQ,X57_T32_Ac_NM,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
709,Acerv_evm.model.Segkk3450_pilon.3,GO:0006954,0.045397275,0.991960755,3,34,inflammatory response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
711,Acerv_evm.model.Segkk3450_pilon.3,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
713,Acerv_evm.model.Segkk3450_pilon.3,GO:0006965,0.02140892,1,1,1,positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
715,Acerv_evm.model.Segkk3450_pilon.3,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
717,Acerv_evm.model.Segkk3450_pilon.3,GO:0032500,0.02140892,1,1,1,muramyl dipeptide binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
719,Acerv_evm.model.Segkk3450_pilon.3,GO:0050679,0.040360479,0.996322016,2,14,positive regulation of epithelial cell proliferation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
721,Acerv_evm.model.Segkk3450_pilon.3,GO:0090022,0.02140892,1,1,1,regulation of neutrophil chemotaxis,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
723,Acerv_evm.model.Segkk3450_pilon.3,GO:0030544,0.001864512,0.999912264,3,11,Hsp70 protein binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
725,Acerv_evm.model.Segkk3450_pilon.3,GO:0089720,0.042535074,0.999539963,1,2,caspase binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
727,Acerv_evm.model.Segkk3450_pilon.3,GO:0050700,0.02140892,1,1,1,CARD domain binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
729,Acerv_evm.model.Segkk3450_pilon.3,GO:0071347,0.033364516,0.997283981,2,13,cellular response to interleukin-1,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
731,Acerv_evm.model.Segkk3450_pilon.3,GO:1902523,0.044381204,0.999498683,1,2,positive regulation of protein K63-linked ubiquitination,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
733,Acerv_evm.model.Segkk3450_pilon.3,GO:0032088,0.015181716,0.99829108,3,22,negative regulation of NF-kappaB transcription factor activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
735,Acerv_evm.model.Segkk3450_pilon.3,GO:0030277,0.04236284,0.999543722,1,2,maintenance of gastrointestinal epithelium,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
737,Acerv_evm.model.Segkk3450_pilon.3,GO:0002732,0.02140892,1,1,1,positive regulation of dendritic cell cytokine production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
739,Acerv_evm.model.Segkk3450_pilon.3,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
741,Acerv_evm.model.Segkk3450_pilon.3,GO:0043552,0.042361924,0.999543742,1,2,positive regulation of phosphatidylinositol 3-kinase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
743,Acerv_evm.model.Segkk3450_pilon.3,GO:0071224,0.02140892,1,1,1,cellular response to peptidoglycan,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
745,Acerv_evm.model.Segkk3450_pilon.3,GO:0019966,0.02140892,1,1,1,interleukin-1 binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
747,Acerv_evm.model.Segkk3450_pilon.3,GO:0010955,0.042535074,0.999539963,1,2,negative regulation of protein processing,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
749,Acerv_evm.model.Segkk3450_pilon.3,GO:0050871,0.042373838,0.999543483,1,2,positive regulation of B cell activation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
751,Acerv_evm.model.Segkk3450_pilon.3,GO:0071225,0.02140892,1,1,1,cellular response to muramyl dipeptide,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
753,Acerv_evm.model.Segkk3450_pilon.3,GO:0071639,0.042386376,0.99954321,1,2,positive regulation of monocyte chemotactic protein-1 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
755,Acerv_evm.model.Segkk3450_pilon.3,GO:0050731,0.01560516,0.999226306,2,8,positive regulation of peptidyl-tyrosine phosphorylation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
757,Acerv_evm.model.Segkk3450_pilon.3,GO:0032740,0.02140892,1,1,1,positive regulation of interleukin-17 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
759,Acerv_evm.model.Segkk3450_pilon.3,GO:0002606,0.02140892,1,1,1,positive regulation of dendritic cell antigen processing and presentation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
761,Acerv_evm.model.Segkk3450_pilon.3,GO:0002830,0.02140892,1,1,1,positive regulation of type 2 immune response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
763,Acerv_evm.model.Segkk3450_pilon.3,GO:0032701,0.02140892,1,1,1,negative regulation of interleukin-18 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
765,Acerv_evm.model.Segkk3450_pilon.3,GO:0002925,0.02140892,1,1,1,positive regulation of humoral immune response mediated by circulating immunoglobulin,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
767,Acerv_evm.model.Segkk3450_pilon.3,GO:0051879,0.039628326,0.996424663,2,14,Hsp90 protein binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
769,Acerv_evm.model.Segkk3450_pilon.3,GO:0006952,0.034325645,0.997162378,2,13,defense response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
771,Acerv_evm.model.Segkk3450_pilon.3,GO:0060585,0.02140892,1,1,1,positive regulation of prostaglandin-endoperoxide synthase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
773,Acerv_evm.model.Segkk3450_pilon.3,GO:0002227,0.02140892,1,1,1,innate immune response in mucosa,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
775,Acerv_evm.model.Segkk3450_pilon.3,GO:0031398,0.036609559,0.996865761,2,13,positive regulation of protein ubiquitination,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
777,Acerv_evm.model.Segkk3450_pilon.3,GO:0070431,0.02140892,1,1,1,nucleotide-binding oligomerization domain containing 2 signaling pathway,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
779,Acerv_evm.model.Segkk3450_pilon.3,GO:0042834,0.02140892,1,1,1,peptidoglycan binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
781,Acerv_evm.model.Segkk3450_pilon.3,GO:0010951,0.003187129,0.999949918,2,4,negative regulation of endopeptidase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
783,Acerv_evm.model.Segkk3450_pilon.3,GO:0002253,0.047518818,0.999424355,1,2,activation of immune response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
785,Acerv_evm.model.Segkk3450_pilon.3,GO:2000363,0.02140892,1,1,1,positive regulation of prostaglandin-E synthase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
787,Acerv_evm.model.Segkk3450_pilon.3,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
789,Acerv_evm.model.Segkk3450_pilon.3,GO:0032498,0.02140892,1,1,1,detection of muramyl dipeptide,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
791,Acerv_evm.model.Segkk3450_pilon.3,GO:1905246,0.02140892,1,1,1,negative regulation of aspartic-type peptidase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
793,Acerv_evm.model.Segkk3450_pilon.3,GO:0016045,0.02140892,1,1,1,detection of bacterium,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
795,Acerv_evm.model.Segkk3450_pilon.3,GO:2000110,0.02140892,1,1,1,negative regulation of macrophage apoptotic process,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
706,Acerv_evm.model.Segkk3450_pilon.3,GO:0045087,0.047720622,0.991366613,3,35,innate immune response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
708,Acerv_evm.model.Segkk3450_pilon.3,GO:0006954,0.045397275,0.991960755,3,34,inflammatory response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
710,Acerv_evm.model.Segkk3450_pilon.3,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
712,Acerv_evm.model.Segkk3450_pilon.3,GO:0006965,0.02140892,1,1,1,positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
714,Acerv_evm.model.Segkk3450_pilon.3,GO:0043330,0.003430418,0.999944011,2,4,response to exogenous dsRNA,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
716,Acerv_evm.model.Segkk3450_pilon.3,GO:0032500,0.02140892,1,1,1,muramyl dipeptide binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
718,Acerv_evm.model.Segkk3450_pilon.3,GO:0050679,0.040360479,0.996322016,2,14,positive regulation of epithelial cell proliferation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
720,Acerv_evm.model.Segkk3450_pilon.3,GO:0090022,0.02140892,1,1,1,regulation of neutrophil chemotaxis,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
722,Acerv_evm.model.Segkk3450_pilon.3,GO:0030544,0.001864512,0.999912264,3,11,Hsp70 protein binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
724,Acerv_evm.model.Segkk3450_pilon.3,GO:0089720,0.042535074,0.999539963,1,2,caspase binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
726,Acerv_evm.model.Segkk3450_pilon.3,GO:0050700,0.02140892,1,1,1,CARD domain binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
728,Acerv_evm.model.Segkk3450_pilon.3,GO:0071347,0.033364516,0.997283981,2,13,cellular response to interleukin-1,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
730,Acerv_evm.model.Segkk3450_pilon.3,GO:1902523,0.044381204,0.999498683,1,2,positive regulation of protein K63-linked ubiquitination,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
732,Acerv_evm.model.Segkk3450_pilon.3,GO:0032088,0.015181716,0.99829108,3,22,negative regulation of NF-kappaB transcription factor activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
734,Acerv_evm.model.Segkk3450_pilon.3,GO:0030277,0.04236284,0.999543722,1,2,maintenance of gastrointestinal epithelium,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
736,Acerv_evm.model.Segkk3450_pilon.3,GO:0002732,0.02140892,1,1,1,positive regulation of dendritic cell cytokine production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
738,Acerv_evm.model.Segkk3450_pilon.3,GO:0006915,0.032676852,0.994962807,3,29,apoptotic process,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
740,Acerv_evm.model.Segkk3450_pilon.3,GO:0043552,0.042361924,0.999543742,1,2,positive regulation of phosphatidylinositol 3-kinase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
742,Acerv_evm.model.Segkk3450_pilon.3,GO:0071224,0.02140892,1,1,1,cellular response to peptidoglycan,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
744,Acerv_evm.model.Segkk3450_pilon.3,GO:0019966,0.02140892,1,1,1,interleukin-1 binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
746,Acerv_evm.model.Segkk3450_pilon.3,GO:0010955,0.042535074,0.999539963,1,2,negative regulation of protein processing,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
748,Acerv_evm.model.Segkk3450_pilon.3,GO:0050871,0.042373838,0.999543483,1,2,positive regulation of B cell activation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
750,Acerv_evm.model.Segkk3450_pilon.3,GO:0071225,0.02140892,1,1,1,cellular response to muramyl dipeptide,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
752,Acerv_evm.model.Segkk3450_pilon.3,GO:0071639,0.042386376,0.99954321,1,2,positive regulation of monocyte chemotactic protein-1 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
754,Acerv_evm.model.Segkk3450_pilon.3,GO:0050731,0.01560516,0.999226306,2,8,positive regulation of peptidyl-tyrosine phosphorylation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
756,Acerv_evm.model.Segkk3450_pilon.3,GO:0032740,0.02140892,1,1,1,positive regulation of interleukin-17 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
758,Acerv_evm.model.Segkk3450_pilon.3,GO:0002606,0.02140892,1,1,1,positive regulation of dendritic cell antigen processing and presentation,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
760,Acerv_evm.model.Segkk3450_pilon.3,GO:0002830,0.02140892,1,1,1,positive regulation of type 2 immune response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
762,Acerv_evm.model.Segkk3450_pilon.3,GO:0032701,0.02140892,1,1,1,negative regulation of interleukin-18 production,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
764,Acerv_evm.model.Segkk3450_pilon.3,GO:0002925,0.02140892,1,1,1,positive regulation of humoral immune response mediated by circulating immunoglobulin,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
766,Acerv_evm.model.Segkk3450_pilon.3,GO:0051879,0.039628326,0.996424663,2,14,Hsp90 protein binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
768,Acerv_evm.model.Segkk3450_pilon.3,GO:0006952,0.034325645,0.997162378,2,13,defense response,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
770,Acerv_evm.model.Segkk3450_pilon.3,GO:0060585,0.02140892,1,1,1,positive regulation of prostaglandin-endoperoxide synthase activity,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
772,Acerv_evm.model.Segkk3450_pilon.3,GO:0002227,0.02140892,1,1,1,innate immune response in mucosa,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
774,Acerv_evm.model.Segkk3450_pilon.3,GO:0031398,0.036609559,0.996865761,2,13,positive regulation of protein ubiquitination,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
776,Acerv_evm.model.Segkk3450_pilon.3,GO:0070431,0.02140892,1,1,1,nucleotide-binding oligomerization domain containing 2 signaling pathway,BP,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
778,Acerv_evm.model.Segkk3450_pilon.3,GO:0042834,0.02140892,1,1,1,peptidoglycan binding,MF,604,740,852,488,996,368,608,542,226,215,325,838,213,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
